Thu Feb 17 14:49:44 +0000 2011	utevisje	I scored 711 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/dJzfLp
Thu Feb 17 14:59:25 +0000 2011	Julientruijen	I just sliced 104 fruits, including 7 lush BANANAS on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/gI6cil
Thu Feb 17 15:02:55 +0000 2011	dj_innerlight	I just sliced 423 fruits, including 31 tasty oranges on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/dXk5nV
Thu Feb 17 15:08:50 +0000 2011	Bravestarr83	I scored 560 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/ekU4xq
Thu Feb 17 15:18:23 +0000 2011	aleeeisonfire	I scored 546 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/dFWt3f
Thu Feb 17 15:21:26 +0000 2011	maonx	I scored 247 points in Fruit Ninja's Zen Mode on iPhone, with a delicious 6 LEMON combo! http://www.fruitninja.com http://bit.ly/fP7hs3
Thu Feb 17 15:27:56 +0000 2011	maonx	I scored 254 points in Fruit Ninja's Zen Mode on iPhone, with a succulent 6 PINEAPPLE combo! http://www.fruitninja.com http://bit.ly/fP7hs3
Thu Feb 17 15:28:04 +0000 2011	crustydolphin	I scored 569 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/fsVS48
Thu Feb 17 15:29:18 +0000 2011	Oyanedelf	I scored 400 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gIxmaJ
Thu Feb 17 15:31:22 +0000 2011	aleeeisonfire	I scored 555 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/dFWt3f
Thu Feb 17 15:38:47 +0000 2011	raunak_chetty	I scored 312 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/eCwjNY
Thu Feb 17 15:39:41 +0000 2011	aleeeisonfire	I scored 562 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/dFWt3f
Thu Feb 17 15:48:26 +0000 2011	spiderdiamond	I just sliced 127 fruits, including 14 succulent RED APPLES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/eVuALa
Thu Feb 17 15:53:37 +0000 2011	faiiryfaiiry	I scored 453 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gJMAwn
Thu Feb 17 15:55:01 +0000 2011	EdgArmani	I just sliced 150 fruits, including 14 delicious kiwifruits on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fqtt1A
Thu Feb 17 15:57:54 +0000 2011	aimanqaseh	I scored 353 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/fMFh2C
Thu Feb 17 16:01:28 +0000 2011	pransis_iyan	I scored 255 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/g5HbXq
Thu Feb 17 16:03:58 +0000 2011	mcbeaming	I scored 211 points in Fruit Ninja's Zen Mode on iPhone, with a juicy 6 MANGO combo! http://www.fruitninja.com http://bit.ly/h5qa63
Thu Feb 17 16:12:59 +0000 2011	DarkGhostHunter	I scored 925 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/g6FDx3
Thu Feb 17 16:16:56 +0000 2011	ijusleen	I just sliced 417 fruits, including 31 succulent RED APPLES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fosz1Q
Thu Feb 17 16:18:11 +0000 2011	efreetdjinn	I scored 271 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hFINIY
Thu Feb 17 16:20:07 +0000 2011	efreetdjinn	I scored 384 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hFINIY
Thu Feb 17 16:21:35 +0000 2011	ijusleen	I just sliced 467 fruits, including 27 succulent KIWIFRUITS on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fosz1Q
Thu Feb 17 16:21:58 +0000 2011	efreetdjinn	I scored 254 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hFINIY
Thu Feb 17 16:23:23 +0000 2011	efreetdjinn	I scored 286 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hFINIY
Thu Feb 17 16:24:53 +0000 2011	efreetdjinn	I scored 270 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hFINIY
Thu Feb 17 16:26:48 +0000 2011	Christoph1999	I just sliced 101 fruits, including 10 tasty LIMES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/hWhA71
Thu Feb 17 16:29:56 +0000 2011	ijusleen	I just sliced 440 fruits, including 28 delicious WATERMELONS on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fosz1Q
Thu Feb 17 16:32:07 +0000 2011	efreetdjinn	I just sliced 354 fruits, including 22 lush APPLES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/hFINIY
Thu Feb 17 16:32:15 +0000 2011	Christophe83Zzz	I scored 298 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gtWk50
Thu Feb 17 16:40:36 +0000 2011	MolleGoesFB	I scored 218 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/eFTLBv
Thu Feb 17 16:42:15 +0000 2011	MolleGoesFB	I scored 187 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/eFTLBv
Thu Feb 17 16:42:25 +0000 2011	RafinhaSanti	I scored 595 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/dN7LWJ
Thu Feb 17 16:43:38 +0000 2011	MolleGoesFB	I scored 223 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/eFTLBv
Thu Feb 17 16:46:34 +0000 2011	MolleGoesFB	I scored 262 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/eFTLBv
Thu Feb 17 16:50:04 +0000 2011	Christoph1999	I scored 259 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hWhA71
Thu Feb 17 16:52:44 +0000 2011	efreetdjinn	I scored 439 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hFINIY
Thu Feb 17 16:54:32 +0000 2011	pandora114	I scored 129 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/icA4VR
Thu Feb 17 16:54:55 +0000 2011	Christoph1999	I scored 173 points in Fruit Ninja's Zen Mode on iPhone, with a succulent 4 fruit combo! http://www.fruitninja.com http://bit.ly/hWhA71
Thu Feb 17 16:56:09 +0000 2011	pandora114	I scored 234 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/icA4VR
Thu Feb 17 16:59:44 +0000 2011	MGUZMAN09_	I just sliced 125 fruits, including 13 lush kiwifruits on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/hiyOvD
Thu Feb 17 17:03:30 +0000 2011	MolleGoesFB	I scored 220 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/eFTLBv
Thu Feb 17 17:05:22 +0000 2011	iPhune	I scored 668 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/fZPmNz
Thu Feb 17 17:06:15 +0000 2011	MolleGoesFB	I scored 303 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/eFTLBv
Thu Feb 17 17:06:49 +0000 2011	Angeyjorge	I scored 216 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/fb1U9E
Thu Feb 17 17:06:55 +0000 2011	magster87	I scored 246 points in Fruit Ninja's Zen Mode on iPhone, with a juicy 6 LEMON combo! http://www.fruitninja.com http://bit.ly/dOLuLb
Thu Feb 17 17:12:42 +0000 2011	Angeyjorge	I just sliced 237 fruits, including 19 lush LIMES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fb1U9E
Thu Feb 17 17:18:25 +0000 2011	jamescklim	I scored 768 points in Fruit Ninja HD's Arcade Mode on iPad, with a tasty 7 fruit combo! http://www.fruitninja.com http://bit.ly/fLAPsH
Thu Feb 17 17:18:29 +0000 2011	Tiste_L	I just sliced 360 fruits, including 26 juicy APPLES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fSVTJh
Thu Feb 17 17:20:23 +0000 2011	Antonio__Netto	I just sliced 121 fruits, including 13 tasty LIMES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/eqcWe2
Thu Feb 17 17:38:06 +0000 2011	TradomVaia	I scored 255 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/fn1DZf
Thu Feb 17 17:40:09 +0000 2011	aloncr	I scored 440 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gNhJeO
Thu Feb 17 17:41:40 +0000 2011	MolleGoesFB	I scored 227 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/eFTLBv
Thu Feb 17 17:44:39 +0000 2011	MolleGoesFB	I scored 257 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/eFTLBv
Thu Feb 17 17:44:44 +0000 2011	skylcha	I just sliced 125 fruits, including 12 juicy apples on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/hWnT1L
Thu Feb 17 17:47:48 +0000 2011	mynameisdavid_	I just sliced 93 fruits, including 6 lush pineapples on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fvoGZH
Thu Feb 17 17:52:41 +0000 2011	lars_gadeby	I scored 701 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/eCdwva
Thu Feb 17 17:56:29 +0000 2011	akasmiler	I just sliced 345 fruits, including 23 juicy WATERMELONS on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/ii01GS
Thu Feb 17 17:58:42 +0000 2011	andyfy2001	I scored 215 points in Fruit Ninja's Zen Mode on iPhone, with a juicy 6 COCONUT combo! http://www.fruitninja.com http://bit.ly/hrKtDg
Thu Feb 17 17:59:34 +0000 2011	andyfy2001	I just sliced 1 fruits. Need to play more Fruit Ninja on iPhone! http://www.fruitninja.com http://bit.ly/hrKtDg
Thu Feb 17 18:03:36 +0000 2011	andyfy2001	I just sliced 16 fruits, including 2 juicy MANGOES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/hrKtDg
Thu Feb 17 18:15:23 +0000 2011	ju3lz5000	I scored 475 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hF3IDV
Thu Feb 17 18:19:32 +0000 2011	roengram	I scored 1224 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/etUDlw
Thu Feb 17 18:27:49 +0000 2011	GeorgiiieeeLuuu	I scored 654 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gqCOJG
Thu Feb 17 18:29:10 +0000 2011	Ultrafall	I just sliced 330 fruits, including 21 succulent PINEAPPLES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/hw2viS
Thu Feb 17 18:41:30 +0000 2011	tomika1106	I just sliced 141 fruits, including 12 luscious WATERMELONS on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/f45ksd
Thu Feb 17 18:49:12 +0000 2011	AwwD11	I scored 428 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gqbLEp
Thu Feb 17 18:49:45 +0000 2011	DerekPiotrowski	I scored 410 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/g9USRe
Thu Feb 17 18:50:48 +0000 2011	aloncr	I scored 476 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gNhJeO
Thu Feb 17 18:52:03 +0000 2011	TradomVaia	I just sliced 175 fruits, including 13 delicious BANANAS on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fn1DZf
Thu Feb 17 19:23:27 +0000 2011	zobby	I scored 680 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/i85lbB
Thu Feb 17 19:28:51 +0000 2011	Pistian_	I just sliced 261 fruits, including 21 delicious apples on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/ft599M
Thu Feb 17 19:33:22 +0000 2011	Pistian_	I just sliced 367 fruits, including 25 luscious pineapples on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/ft599M
Thu Feb 17 19:36:00 +0000 2011	ZombieWarfare	I scored 590 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hyxE17
Thu Feb 17 19:57:01 +0000 2011	Soaps247	I scored 263 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/dHUK1u
Thu Feb 17 20:00:52 +0000 2011	Pistian_	I just sliced 163 fruits, including 12 lush watermelons on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/ft599M
Thu Feb 17 20:09:13 +0000 2011	MolleGoesFB	I scored 190 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/eFTLBv
Thu Feb 17 20:21:26 +0000 2011	efrainBTBWB	I scored 356 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/e97mJ3
Thu Feb 17 20:23:21 +0000 2011	viniluni	I scored 392 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hlEBXd
Thu Feb 17 20:24:06 +0000 2011	EnSergi	I scored 389 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/e0vcb0
Thu Feb 17 20:27:41 +0000 2011	anasovi7930	I scored 201 points in Fruit Ninja's Zen Mode on iPhone, with a succulent 6 fruit combo! http://www.fruitninja.com http://bit.ly/hcDGR7
Thu Feb 17 20:28:56 +0000 2011	sasvarizoli	I scored 385 points in Fruit Ninja HD's Arcade Mode on iPad, with a succulent 6 fruit combo! http://www.fruitninja.com http://bit.ly/hE2mw9
Thu Feb 17 20:30:55 +0000 2011	anique_db	I just sliced 62 fruits, including 8 tasty kiwifruits on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fHvMLK
Thu Feb 17 20:36:36 +0000 2011	lalorosas	I just sliced 340 fruits, including 21 tasty PEARS on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/gUqkXT
Thu Feb 17 20:39:20 +0000 2011	Amillie_man13	I scored 517 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/fQLYhn
Thu Feb 17 20:42:09 +0000 2011	Jumana_moh	I just sliced 267 fruits, including 21 lush limes on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/f9q7aD
Thu Feb 17 20:42:32 +0000 2011	Lukygalaxy1996	I scored 483 points in Fruit Ninja HD's Arcade Mode on iPad, with a lush 9 fruit combo! http://www.fruitninja.com http://bit.ly/gtmzbI
Thu Feb 17 20:43:19 +0000 2011	pandora114	I scored 250 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/icA4VR
Thu Feb 17 20:43:34 +0000 2011	Amillie_man13	I scored 699 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/fQLYhn
Thu Feb 17 20:43:52 +0000 2011	lalorosas	I scored 217 points in Fruit Ninja's Zen Mode on iPhone, with a succulent 6 PINEAPPLE combo! http://www.fruitninja.com http://bit.ly/gUqkXT
Thu Feb 17 20:45:33 +0000 2011	pandora114	I scored 286 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/icA4VR
Thu Feb 17 20:45:44 +0000 2011	RancelleAblan	I scored 612 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gzmaHV
Thu Feb 17 20:45:45 +0000 2011	lalorosas	I scored 303 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gUqkXT
Thu Feb 17 20:48:51 +0000 2011	lalorosas	I scored 333 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gUqkXT
Thu Feb 17 20:55:29 +0000 2011	ddlucido	I scored 843 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gAlfYc
Thu Feb 17 20:57:06 +0000 2011	Snoopy141	I scored 288 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gT6gb0
Thu Feb 17 21:04:01 +0000 2011	Papaleo12	I scored 597 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hTXdFb
Thu Feb 17 21:04:47 +0000 2011	postillon88	I scored 513 points in Fruit Ninja HD's Arcade Mode on iPad, with a luscious 5 fruit combo! http://www.fruitninja.com http://bit.ly/eCHVrn
Thu Feb 17 21:07:56 +0000 2011	Snoopy141	I scored 380 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gT6gb0
Thu Feb 17 21:16:52 +0000 2011	lalorosas	I just sliced 360 fruits, including 26 juicy APPLES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/gUqkXT
Thu Feb 17 21:22:14 +0000 2011	caiocavalero	I scored 292 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hHyifS
Thu Feb 17 21:22:24 +0000 2011	lalorosas	I just sliced 345 fruits, including 25 juicy PINEAPPLES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/gUqkXT
Thu Feb 17 21:25:33 +0000 2011	spiderdiamond	I just sliced 223 fruits, including 23 succulent RED APPLES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/eVuALa
Thu Feb 17 21:28:47 +0000 2011	spiderdiamond	I just sliced 156 fruits, including 13 tasty STRAWBERRIES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/eVuALa
Thu Feb 17 21:31:55 +0000 2011	zobby	I scored 855 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/i85lbB
Thu Feb 17 21:32:12 +0000 2011	spiderdiamond	I just sliced 273 fruits, including 21 succulent PINEAPPLES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/eVuALa
Thu Feb 17 21:35:29 +0000 2011	gimmpyone	I just sliced 255 fruits, including 21 succulent WATERMELONS on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/ikzziX
Thu Feb 17 21:38:53 +0000 2011	gimmpyone	I scored 297 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/ikzziX
Thu Feb 17 21:44:23 +0000 2011	DonkSince1984	I scored 201 points in Fruit Ninja's Zen Mode on iPhone, with a juicy 5 STRAWBERRY combo! http://www.fruitninja.com http://bit.ly/h0Frk0
Thu Feb 17 21:45:20 +0000 2011	sasvarizoli	I scored 400 points in Fruit Ninja HD's Arcade Mode on iPad, with a luscious 9 fruit combo! http://www.fruitninja.com http://bit.ly/hE2mw9
Thu Feb 17 21:53:27 +0000 2011	mikie8145	I scored 279 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/fjUJ0w
Thu Feb 17 21:53:32 +0000 2011	RICARDORTEGA19	I scored 292 points in Fruit Ninja HD's Arcade Mode on iPad, with a luscious 4 fruit combo! http://www.fruitninja.com http://bit.ly/geVE8Z
Thu Feb 17 21:57:54 +0000 2011	dzmarcos	I just sliced 57 fruits, including 7 luscious APPLES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/givdMf
Thu Feb 17 22:02:37 +0000 2011	jewishsurfer	I just sliced 135 fruits, including 12 succulent oranges on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fIjMYa
Thu Feb 17 22:10:14 +0000 2011	Sweetmayumijane	I scored 195 points in Fruit Ninja's Zen Mode on iPhone, with a lush 6 MANGO combo! http://www.fruitninja.com http://bit.ly/hOtBxQ
Thu Feb 17 22:11:59 +0000 2011	Sweetmayumijane	I scored 167 points in Fruit Ninja's Zen Mode on iPhone, with a tasty 5 PEAR combo! http://www.fruitninja.com http://bit.ly/hOtBxQ
Thu Feb 17 22:13:43 +0000 2011	Sweetmayumijane	I scored 168 points in Fruit Ninja's Zen Mode on iPhone, with a tasty 5 RED APPLE combo! http://www.fruitninja.com http://bit.ly/hOtBxQ
Thu Feb 17 22:14:24 +0000 2011	Saiyalin	I scored 227 points in Fruit Ninja's Zen Mode on iPhone, with a succulent 6 LEMON combo! http://www.fruitninja.com http://bit.ly/e6O8Cr
Thu Feb 17 22:16:28 +0000 2011	Saiyalin	I scored 322 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/e6O8Cr
Thu Feb 17 22:16:33 +0000 2011	Royyoo	I just sliced 81 fruits, including 8 lush apples on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/i0GgeK
Thu Feb 17 22:19:11 +0000 2011	faithfullysnow	I just sliced 186 fruits, including 14 juicy strawberries on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/fHou5t
Thu Feb 17 22:21:21 +0000 2011	Mental690	I just sliced 60 fruits, including 10 lush kiwifruits on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/gXK0cC
Thu Feb 17 22:23:35 +0000 2011	xilsa	I just sliced 125 fruits, including 11 tasty mangoes on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fbmkHS
Thu Feb 17 22:25:34 +0000 2011	Gamerguy3351	I scored 162 points in Fruit Ninja's Zen Mode on iPhone, with a succulent 4 WATERMELON combo! http://www.fruitninja.com http://bit.ly/fFeWaO
Thu Feb 17 22:26:20 +0000 2011	Ecarr32	I scored 215 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/ffnZGP
Thu Feb 17 22:27:26 +0000 2011	Gamerguy3351	I scored 173 points in Fruit Ninja's Zen Mode on iPhone, with a luscious 6 fruit combo! http://www.fruitninja.com http://bit.ly/fFeWaO
Thu Feb 17 22:27:43 +0000 2011	luqas_ruiz	I scored 199 points in Fruit Ninja's Zen Mode on iPhone, with a delicious 6 fruit combo! http://www.fruitninja.com http://bit.ly/evJq9M
Thu Feb 17 22:33:35 +0000 2011	luqas_ruiz	I just sliced 243 fruits, including 18 tasty strawberries on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/evJq9M
Thu Feb 17 22:34:23 +0000 2011	JTinkk3r	I just sliced 25 fruits, including 14 delicious MANGOES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/i1lIRI
Thu Feb 17 22:36:46 +0000 2011	JTinkk3r	I just sliced 133 fruits, including 10 delicious WATERMELONS on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/i1lIRI
Thu Feb 17 22:52:32 +0000 2011	iTz_MaRc0_xD	I scored 335 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/dKNmyX
Thu Feb 17 22:56:47 +0000 2011	lairtonn	I scored 254 points in Fruit Ninja HD's Arcade Mode on iPad, with a succulent 6 fruit combo! http://www.fruitninja.com http://bit.ly/h5jJ8r
Thu Feb 17 22:57:12 +0000 2011	dudewhoiscool	I scored 333 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/fXH2iv
Thu Feb 17 22:58:55 +0000 2011	Gamerguy3351	I scored 223 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/fFeWaO
Thu Feb 17 22:59:32 +0000 2011	lairtonn	I just sliced 169 fruits, including 13 delicious strawberries on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/h5jJ8r
Thu Feb 17 23:05:33 +0000 2011	aleksbee	I scored 612 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gP6fJg
Thu Feb 17 23:08:48 +0000 2011	Gamerguy3351	I scored 303 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/fFeWaO
Thu Feb 17 23:19:53 +0000 2011	freakyflakes	I scored 331 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/htei4D
Thu Feb 17 23:37:04 +0000 2011	Gamerguy3351	I scored 239 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/fFeWaO
Fri Feb 18 00:01:10 +0000 2011	beefpho	I scored 796 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gW4KLx
Fri Feb 18 00:04:00 +0000 2011	B03IR4	I scored 179 points in Fruit Ninja's Zen Mode on iPhone, with a succulent 5 fruit combo! http://www.fruitninja.com http://bit.ly/gRRENN
Fri Feb 18 00:14:13 +0000 2011	cuberor	I scored 166 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/eYFLC7
Fri Feb 18 00:26:14 +0000 2011	eminemmm	I scored 182 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/h1p5z3
Fri Feb 18 00:26:14 +0000 2011	Gamerguy3351	I scored 344 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/fFeWaO
Fri Feb 18 00:28:27 +0000 2011	eminemmm	I scored 247 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/h1p5z3
Fri Feb 18 00:30:17 +0000 2011	eminemmm	I scored 204 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/h1p5z3
